k,l,u,v,rho,cluster,frame
124,62,2883.73,1258.16,-2.77553,14,4
124,63,2873.84,1275.87,-3.40209,14,4
124,64,2883.75,1292.96,-2.77553,14,4
122,62,2843.66,1258.24,-3.40209,14,4
122,61,2834.61,1240.9,-3.70881,14,4
121,63,2813.93,1275.81,-3.40209,14,4
122,46,2848.05,937.113,-3.44439,5,4
123,46,2869.18,938.077,-3.75111,5,4
123,47,2857.59,955.087,-2.81783,5,4
123,48,2869.15,973.264,-3.75111,5,4
122,48,2848.27,972.806,-3.44439,5,4
123,49,2857.65,989.903,-2.81783,5,4
122,50,2847.6,1008.17,-3.44439,5,4
123,50,2868.39,1006.97,-3.75111,5,4
124,49,2878.43,989.692,-3.44439,5,4
125,49,2899.8,988.873,-3.75111,5,4
124,50,2888.32,1006.97,-2.81783,5,4
124,48,2888.16,972.873,-2.81783,5,4
125,47,2899.54,955.517,-3.75111,5,4
124,46,2888.24,937.263,-2.81783,5,4
125,46,2908.94,937.308,-3.44439,5,4
126,45,2919.41,919.015,-2.81783,5,4
126,46,2929.04,937.243,-3.75111,5,4
126,47,2918.69,955.198,-2.81783,5,4
125,48,2908.9,973.012,-3.44439,5,4
126,49,2918.65,990.092,-2.81783,5,4
124,47,2878.38,955.163,-3.44439,5,4
129,100,3009.17,2030.04,-3.19704,42,4
130,100,3028.06,2028.91,-2.26376,42,4
131,100,3047.87,2028.87,-2.89032,42,4
131,101,3038.43,2044.81,-3.19704,42,4
130,102,3028.05,2061.83,-2.26376,42,4
131,102,3047.4,2061.77,-2.89032,42,4
130,101,3018.79,2044.89,-2.89032,42,4
129,101,2999.4,2044.69,-2.26376,42,4
129,102,3009.87,2061.42,-3.19704,42,4
129,103,2998.93,2079.05,-2.26376,42,4
130,103,3018.97,2078.1,-2.89032,42,4
130,88,3033.65,1780.8,-2.60579,33,4
130,89,3024.32,1798.55,-3.23234,33,4
130,90,3033.01,1815.71,-2.60579,33,4
131,89,3042.38,1798,-3.53906,33,4
132,89,3062.88,1797.94,-2.60579,33,4
132,88,3073.3,1781.04,-3.53906,33,4
132,87,3063.21,1763.26,-2.60579,33,4
131,88,3053.35,1780.86,-3.23234,33,4
131,87,3044.4,1764.11,-3.53906,33,4
133,87,3082.48,1763.8,-3.23234,33,4
133,86,3093.67,1745.88,-2.60579,33,4
133,89,3082.55,1797.79,-3.23234,33,4
131,74,3059.35,1498.62,-3.1998,24,4
132,74,3078.94,1499.07,-3.50652,24,4
132,73,3068.07,1481.41,-2.57325,24,4
133,73,3088.25,1481.45,-3.1998,24,4
133,72,3098.76,1463.97,-2.57325,24,4
134,73,3108.48,1481.62,-3.50652,24,4
134,72,3118.34,1463.94,-3.1998,24,4
135,73,3128.54,1481.19,-2.57325,24,4
134,74,3117.71,1498.79,-3.1998,24,4
135,75,3128.36,1515.41,-2.57325,24,4
134,75,3108.59,1514.12,-3.50652,24,4
133,75,3088.27,1514.87,-3.1998,24,4
132,75,3068.05,1515.24,-2.57325,24,4
133,74,3098.58,1498.45,-2.57325,24,4
133,58,3103.65,1179.26,-2.62203,15,4
134,59,3114.01,1196.57,-3.55531,15,4
133,60,3104.09,1213.8,-2.62203,15,4
134,61,3113.65,1230.74,-3.55531,15,4
135,61,3133.95,1231.2,-2.62203,15,4
134,60,3122.74,1214.08,-3.24859,15,4
135,60,3143.74,1213.66,-3.55531,15,4
135,59,3133.67,1196.37,-2.62203,15,4
136,59,3153.24,1196.48,-3.24859,15,4
136,60,3163.71,1213.98,-2.62203,15,4
136,58,3164.07,1179.62,-2.62203,15,4
135,58,3143.77,1180.31,-3.55531,15,4
136,57,3154.03,1162.26,-3.24859,15,4
134,58,3123.2,1180.06,-3.24859,15,4
134,46,3127.92,929.594,-3.44162,6,4
135,45,3138.51,911.373,-2.81506,6,4
135,44,3148.71,893.839,-3.74833,6,4
135,43,3138.68,875.829,-2.81506,6,4
136,43,3158.21,876.136,-3.44162,6,4
137,43,3178.78,876.251,-3.74833,6,4
138,43,3199.49,875.684,-2.81506,6,4
137,42,3189.2,859.423,-3.44162,6,4
136,44,3168.7,893.596,-2.81506,6,4
136,45,3158.05,911.428,-3.44162,6,4
137,45,3178.67,911.222,-3.74833,6,4
136,46,3168.64,929.059,-2.81506,6,4
135,46,3148.29,928.695,-3.74833,6,4
137,46,3188.37,928.807,-3.44162,6,4
138,45,3199.08,911.418,-2.81506,6,4
140,98,3266.14,1982.03,-2.81825,43,4
141,97,3275.89,1965.2,-2.19169,43,4
141,98,3285.35,1982.12,-3.12497,43,4
142,98,3304.52,1981.91,-2.19169,43,4
142,97,3293.96,1965.51,-2.81825,43,4
142,96,3304.89,1948.43,-2.19169,43,4
141,96,3285.18,1949.76,-3.12497,43,4
142,99,3294.52,1998.18,-2.81825,43,4
141,99,3276.01,1998.44,-2.19169,43,4
140,99,3257.15,1999.17,-3.12497,43,4
142,71,3301.78,1444.41,-3.85768,17,5
142,72,3313.27,1463.01,-3.23113,17,5
143,73,3324.92,1482.59,-4.1644,17,5
142,73,3303.06,1481.61,-3.85768,17,5
142,74,3313.78,1500.08,-3.23113,17,5
143,75,3324.76,1517.76,-4.1644,17,5
142,75,3303.35,1518,-3.85768,17,5
144,75,3345.31,1517.73,-3.23113,17,5
143,76,3333.81,1535.74,-3.85768,17,5
144,76,3356.13,1535.89,-4.1644,17,5
144,77,3345.26,1554.59,-3.23113,17,5
143,77,3323.86,1553.37,-4.1644,17,5
142,77,3302.68,1555.11,-3.85768,17,5
145,76,3377.35,1536.23,-3.23113,17,5
145,75,3366.08,1517.68,-3.85768,17,5
146,75,3387.52,1517.67,-4.1644,17,5
147,75,3409.13,1517.78,-3.23113,17,5
146,76,3397.42,1536.28,-3.85768,17,5
147,77,3409.03,1554.91,-3.23113,17,5
146,77,3388.32,1554.02,-4.1644,17,5
147,76,3417.92,1537.51,-4.1644,17,5
146,74,3397.66,1500.29,-3.85768,17,5
147,73,3409,1481.61,-3.23113,17,5
146,73,3387.58,1482.17,-4.1644,17,5
145,72,3377.29,1463.07,-3.23113,17,5
145,73,3366.04,1481.74,-3.85768,17,5
145,74,3377.4,1500.16,-3.23113,17,5
144,74,3356.22,1500.45,-4.1644,17,5
144,73,3345.27,1481.39,-3.23113,17,5
143,74,3334.36,1500.29,-3.85768,17,5
143,72,3334.37,1463.47,-3.85768,17,5
144,72,3356.21,1464.1,-4.1644,17,5
144,71,3345.27,1444.97,-3.23113,17,5
146,72,3397.92,1463.32,-3.85768,17,5
147,71,3409.84,1444.53,-3.23113,17,5
142,56,3314.46,1134.92,-3.25523,8,5
143,56,3334.92,1134.8,-3.88179,8,5
144,56,3356.73,1135.04,-4.18851,8,5
144,55,3345.9,1116.14,-3.25523,8,5
143,54,3334.96,1097.76,-3.88179,8,5
144,54,3356.67,1098.04,-4.18851,8,5
145,54,3377.79,1097.68,-3.25523,8,5
145,55,3366.54,1116.16,-3.88179,8,5
145,56,3377.79,1134.71,-3.25523,8,5
145,57,3366.52,1153.18,-3.88179,8,5
145,58,3377.73,1171.67,-3.25523,8,5
146,57,3388.06,1153.33,-4.18851,8,5
147,57,3409.35,1153.12,-3.25523,8,5
146,58,3398.06,1171.76,-3.88179,8,5
144,57,3345.84,1153.29,-3.25523,8,5
146,55,3387.78,1116.06,-4.18851,8,5
147,55,3409.54,1116.08,-3.25523,8,5
146,54,3398.04,1097.72,-3.88179,8,5
147,53,3410.16,1080.06,-3.25523,8,5
147,52,3422.34,1062.77,-4.18851,8,5
146,53,3389.07,1081.4,-4.18851,8,5
145,53,3366.62,1080.59,-3.88179,8,5
144,53,3345.94,1080.21,-3.25523,8,5
143,53,3324.84,1081,-4.18851,8,5
141,128,3289.73,2595.45,-4.14883,44,5
142,128,3311.26,2594.85,-3.21556,44,5
143,129,3321.84,2613.76,-4.14883,44,5
142,129,3300.34,2613.37,-3.84212,44,5
142,130,3311.49,2631.69,-3.21556,44,5
143,131,3321.89,2650.95,-4.14883,44,5
143,130,3332,2631.81,-3.84212,44,5
144,129,3343.26,2613.06,-3.21556,44,5
144,130,3353.53,2632.27,-4.14883,44,5
145,130,3375.13,2631.6,-3.21556,44,5
145,131,3363.7,2650.27,-3.84212,44,5
145,132,3375.02,2667.81,-3.21556,44,5
146,133,3384.22,2687.35,-4.14883,44,5
145,133,3363.88,2686.15,-3.84212,44,5
145,134,3375.61,2704.87,-3.21556,44,5
144,132,3353.6,2667.55,-4.14883,44,5
143,132,3332.06,2667.74,-3.84212,44,5
144,133,3343.21,2686.33,-3.21556,44,5
142,132,3311.27,2667.91,-3.21556,44,5
142,131,3300.4,2650.18,-3.84212,44,5
141,130,3290.79,2632.37,-4.14883,44,5
141,129,3279.94,2612.79,-3.21556,44,5
141,131,3280.19,2650.22,-3.21556,44,5
141,132,3291.12,2667.76,-4.14883,44,5
141,133,3279.75,2686.83,-3.21556,44,5
141,134,3289.74,2704.16,-4.14883,44,5
142,134,3311.12,2704.74,-3.21556,44,5
144,131,3343.22,2650.25,-3.21556,44,5
145,129,3363.61,2613.37,-3.84212,44,5
145,128,3375.44,2594.7,-3.21556,44,5
144,128,3353.79,2596.04,-4.14883,44,5
146,129,3384.53,2613.05,-4.14883,44,5
141,110,3291.39,2230.6,-4.16093,35,5
142,111,3301.16,2248.86,-3.85421,35,5
143,111,3323.12,2249.71,-4.16093,35,5
142,110,3311.68,2229.72,-3.22766,35,5
143,110,3332.71,2230.45,-3.85421,35,5
144,111,3343.93,2248.48,-3.22766,35,5
143,112,3332.83,2266.38,-3.85421,35,5
144,112,3354.55,2266.63,-4.16093,35,5
145,112,3375.83,2266.38,-3.22766,35,5
145,113,3364.58,2284.81,-3.85421,35,5
145,114,3375.81,2303.34,-3.22766,35,5
146,115,3386.51,2321.78,-4.16093,35,5
145,115,3364.76,2321.56,-3.85421,35,5
144,114,3354.61,2303.22,-4.16093,35,5
143,114,3332.79,2303.18,-3.85421,35,5
144,115,3344.04,2321.79,-3.22766,35,5
143,115,3322.56,2320.51,-4.16093,35,5
142,115,3300.83,2321.42,-3.85421,35,5
142,114,3312.14,2303.29,-3.22766,35,5
142,113,3301.43,2284.71,-3.85421,35,5
141,114,3292.2,2304.76,-4.16093,35,5
141,113,3281.11,2285.29,-3.22766,35,5
141,115,3280.5,2322.71,-3.22766,35,5
143,113,3323.11,2284.96,-4.16093,35,5
142,112,3312.14,2266.17,-3.22766,35,5
144,113,3344.01,2284.81,-3.22766,35,5
146,114,3395.72,2304.02,-3.85421,35,5
146,113,3385.42,2285.23,-4.16093,35,5
145,111,3364.53,2248.87,-3.85421,35,5
145,110,3375.82,2230.13,-3.22766,35,5
146,111,3385.26,2249.65,-4.16093,35,5
146,110,3396.1,2229.88,-3.85421,35,5
142,109,3300.42,2212.01,-3.85421,35,5
141,96,3290.62,1938.93,-4.19777,26,5
142,96,3312.33,1937.86,-3.26449,26,5
143,96,3333.44,1937.16,-3.89105,26,5
144,95,3344.54,1920.31,-3.26449,26,5
143,94,3333.5,1901.79,-3.89105,26,5
144,94,3355.2,1902.21,-4.19777,26,5
144,93,3344.62,1883.27,-3.26449,26,5
143,92,3333.53,1864.83,-3.89105,26,5
144,91,3344.71,1846.22,-3.26449,26,5
144,92,3354.87,1865.01,-4.19777,26,5
145,92,3376.52,1864.67,-3.26449,26,5
145,93,3365.2,1883.33,-3.89105,26,5
145,94,3376.44,1901.65,-3.26449,26,5
145,95,3365.17,1920.24,-3.89105,26,5
146,95,3386.26,1920.7,-4.19777,26,5
147,95,3407.94,1920.86,-3.26449,26,5
146,94,3396.4,1901.89,-3.89105,26,5
146,93,3386.38,1883.2,-4.19777,26,5
146,92,3396.47,1864.7,-3.89105,26,5
147,91,3408.4,1845.84,-3.26449,26,5
146,91,3386.76,1846.87,-4.19777,26,5
145,91,3365.19,1846.45,-3.89105,26,5
146,96,3397.29,1938.03,-3.89105,26,5
145,96,3376.78,1937.67,-3.26449,26,5
143,91,3323.73,1846.91,-4.19777,26,5
142,91,3302.11,1846.26,-3.89105,26,5
142,92,3312.9,1864.71,-3.26449,26,5
143,93,3323.59,1883.8,-4.19777,26,5
142,93,3302.11,1883.28,-3.89105,26,5
142,94,3312.89,1902,-3.26449,26,5
126,109,2927.44,2211.09,-3.24,34,5
126,110,2939.77,2230.7,-4.17327,34,5
127,109,2949.14,2211.63,-3.86655,34,5
127,110,2959.44,2229.46,-3.24,34,5
128,111,2971.12,2247.42,-4.17327,34,5
127,111,2949.22,2247.2,-3.86655,34,5
126,111,2927.6,2247.12,-3.24,34,5
126,112,2939.27,2265.91,-4.17327,34,5
127,113,2949.15,2284.24,-3.86655,34,5
128,113,2971.18,2284.21,-4.17327,34,5
127,114,2959.32,2302.76,-3.24,34,5
128,112,2980.97,2265.7,-3.86655,34,5
129,111,2991.26,2247.11,-3.24,34,5
130,111,3012.34,2247.26,-3.86655,34,5
130,110,3022.93,2229.15,-3.24,34,5
129,110,3002.46,2230.6,-4.17327,34,5
129,109,2991.41,2211.04,-3.24,34,5
130,109,3013.41,2211.28,-3.86655,34,5
128,110,2980.82,2229.7,-3.86655,34,5
129,113,2991.2,2284.12,-3.24,34,5
129,114,3002.5,2302.61,-4.17327,34,5
130,115,3013.3,2321.42,-3.86655,34,5
129,115,2991.66,2321.14,-3.24,34,5
130,114,3022.84,2303.57,-3.24,34,5
130,113,3012.14,2284.44,-3.86655,34,5
131,113,3032.41,2285.43,-4.17327,34,5
126,71,2928.61,1443.66,-3.22733,16,5
126,72,2941.07,1463.06,-4.16061,16,5
126,73,2929.13,1480.93,-3.22733,16,5
126,74,2941.02,1500.48,-4.16061,16,5
127,73,2950.64,1481,-3.85389,16,5
128,73,2972.18,1481.18,-4.16061,16,5
127,72,2960.73,1462.21,-3.22733,16,5
128,72,2982.4,1462.52,-3.85389,16,5
129,72,3004.29,1463.42,-4.16061,16,5
130,71,3014.63,1444.39,-3.85389,16,5
131,71,3036.57,1444.16,-4.16061,16,5
130,72,3024.52,1462.22,-3.22733,16,5
130,73,3014.02,1481.09,-3.85389,16,5
129,74,3004.2,1500.29,-4.16061,16,5
129,73,2992.65,1480.78,-3.22733,16,5
128,74,2982.4,1499.79,-3.85389,16,5
127,74,2960.69,1499.37,-3.22733,16,5
128,75,2972.76,1516.81,-4.16061,16,5
127,76,2960.64,1535.51,-3.22733,16,5
128,76,2982.37,1535.29,-3.85389,16,5
129,76,3004.27,1534.99,-4.16061,16,5
129,77,2992.77,1553.8,-3.22733,16,5
130,77,3014.82,1553.5,-3.85389,16,5
130,76,3024.11,1535.81,-3.22733,16,5
130,75,3013.86,1516.83,-3.85389,16,5
129,75,2992.57,1516.94,-3.22733,16,5
130,74,3024.27,1499.33,-3.22733,16,5
131,75,3034,1517.99,-4.16061,16,5
131,73,3034.61,1481.25,-4.16061,16,5
131,77,3033.75,1554.63,-4.16061,16,5
127,71,2950.49,1444.42,-3.85389,16,5
126,75,2929.17,1517.12,-3.22733,16,5
126,52,2940.17,1061.59,-4.19104,7,5
127,53,2951.38,1079.74,-3.88433,7,5
128,53,2973.41,1081.15,-4.19104,7,5
127,52,2961.02,1061.25,-3.25777,7,5
129,53,2993.26,1079.38,-3.25777,7,5
130,53,3014.76,1079.74,-3.88433,7,5
130,52,3025.55,1060.95,-3.25777,7,5
131,53,3036.35,1080.49,-4.19104,7,5
130,54,3025.02,1096.96,-3.25777,7,5
130,55,3014.79,1115.61,-3.88433,7,5
129,55,2993.3,1115.54,-3.25777,7,5
129,56,3005.12,1134.35,-4.19104,7,5
128,56,2983.03,1134.04,-3.88433,7,5
127,56,2961.42,1133.98,-3.25777,7,5
128,57,2973.63,1152.46,-4.19104,7,5
127,58,2961.33,1170.85,-3.25777,7,5
126,58,2938.83,1170.73,-4.19104,7,5
127,57,2951.59,1152.42,-3.88433,7,5
126,57,2929.91,1152.75,-3.25777,7,5
128,58,2983.14,1170.68,-3.88433,7,5
129,58,3005.78,1170.66,-4.19104,7,5
129,57,2993.2,1152.64,-3.25777,7,5
130,57,3014.77,1152.47,-3.88433,7,5
130,58,3025.38,1171.17,-3.25777,7,5
131,58,3046.74,1172.13,-3.88433,7,5
131,57,3035.79,1153.54,-4.19104,7,5
130,56,3025.03,1134.04,-3.25777,7,5
131,56,3045.61,1134.61,-3.88433,7,5
128,55,2973.64,1115.98,-4.19104,7,5
127,54,2961.44,1096.9,-3.25777,7,5
128,54,2983.03,1097.12,-3.88433,7,5
129,54,3004.44,1097.39,-4.19104,7,5
127,55,2951.52,1115.62,-3.88433,7,5
126,54,2942.27,1096.9,-4.19104,7,5
126,53,2929.45,1079,-3.25777,7,5
125,90,2917.37,1827.93,-3.90758,25,5
126,90,2939.19,1829.24,-4.2143,25,5
127,91,2950.02,1845.69,-3.90758,25,5
126,91,2928.34,1845.48,-3.28102,25,5
126,92,2940.39,1864.24,-4.2143,25,5
125,92,2918.82,1864.04,-3.90758,25,5
127,93,2950.01,1882.8,-3.90758,25,5
128,93,2971.48,1883.36,-4.2143,25,5
127,92,2960.08,1864.05,-3.28102,25,5
128,92,2981.79,1864.28,-3.90758,25,5
129,92,3003.61,1864.68,-4.2143,25,5
129,91,2991.92,1845.5,-3.28102,25,5
130,91,3013.13,1844.96,-3.90758,25,5
130,92,3023.6,1863.9,-3.28102,25,5
130,93,3013.38,1882.81,-3.90758,25,5
129,93,2991.99,1882.67,-3.28102,25,5
129,94,3003.58,1901.67,-4.2143,25,5
128,94,2981.81,1901.26,-3.90758,25,5
127,94,2960.14,1901.21,-3.28102,25,5
128,95,2972.12,1919.75,-4.2143,25,5
127,95,2950.07,1919.53,-3.90758,25,5
126,95,2928.5,1919.76,-3.28102,25,5
126,94,2940.28,1901.81,-4.2143,25,5
125,94,2918.89,1901.63,-3.90758,25,5
127,96,2959.95,1936.9,-3.28102,25,5
129,95,2992.03,1919.77,-3.28102,25,5
130,95,3013.32,1919.91,-3.90758,25,5
130,94,3023.5,1900.99,-3.28102,25,5
130,96,3024.37,1937.87,-3.28102,25,5
130,90,3024.53,1827.74,-3.28102,25,5
128,91,2971.33,1846.17,-4.2143,25,5
59,127,1368.98,2572.99,-4.22043,39,5
59,128,1379.98,2591.76,-3.91371,39,5
60,127,1389.5,2573.05,-3.28716,39,5
60,128,1400.27,2592.19,-4.22043,39,5
61,127,1411.4,2573.4,-3.91371,39,5
61,128,1421.34,2591.7,-3.28716,39,5
62,129,1431.75,2611.08,-4.22043,39,5
62,128,1443.14,2591.94,-3.91371,39,5
62,127,1431.59,2573.81,-4.22043,39,5
63,127,1453.42,2573.15,-3.28716,39,5
63,128,1463.03,2592.35,-4.22043,39,5
64,127,1474.08,2572.24,-3.91371,39,5
64,128,1484.95,2591.57,-3.28716,39,5
64,129,1474.78,2610.68,-3.91371,39,5
63,130,1463.15,2629.48,-4.22043,39,5
63,129,1453.36,2609.54,-3.28716,39,5
62,130,1443.19,2629.08,-3.91371,39,5
62,131,1431.78,2647.91,-4.22043,39,5
61,130,1421.39,2628.97,-3.28716,39,5
61,131,1411.2,2647.45,-3.91371,39,5
60,131,1389.65,2647.65,-3.28716,39,5
60,130,1400.35,2629.52,-4.22043,39,5
60,129,1389.57,2610.26,-3.28716,39,5
61,129,1411.25,2610.57,-3.91371,39,5
59,130,1379.87,2629.16,-3.91371,39,5
59,131,1369.5,2650.37,-4.22043,39,5
59,132,1379.48,2665.87,-3.91371,39,5
60,132,1399.41,2663.78,-4.22043,39,5
61,132,1421.29,2665,-3.28716,39,5
62,132,1443.26,2664.63,-3.91371,39,5
63,132,1463.79,2664.25,-4.22043,39,5
64,132,1485.59,2665.24,-3.28716,39,5
64,131,1474.79,2647.54,-3.91371,39,5
63,131,1453.36,2647.54,-3.28716,39,5
64,130,1484.88,2629.06,-3.28716,39,5
64,126,1486.08,2555.39,-3.28716,39,5
44,69,1018.56,1402.66,-4.23198,11,5
44,70,1028.58,1421.72,-3.92526,11,5
45,69,1039.39,1402.93,-3.29871,11,5
45,70,1050.17,1422,-4.23198,11,5
46,70,1071.32,1421.56,-3.29871,11,5
47,71,1081.85,1440.91,-4.23198,11,5
46,71,1060.22,1440.34,-3.92526,11,5
45,72,1050.12,1459.38,-4.23198,11,5
45,71,1039.49,1440.06,-3.29871,11,5
44,72,1028.63,1458.94,-3.92526,11,5
45,73,1039.59,1477.44,-3.29871,11,5
44,74,1028.79,1496.03,-3.92526,11,5
45,74,1049.96,1496.14,-4.23198,11,5
46,73,1060.21,1477.39,-3.92526,11,5
47,73,1081.99,1477.84,-4.23198,11,5
48,73,1103.38,1477.28,-3.29871,11,5
47,74,1092.03,1496,-3.92526,11,5
48,74,1113.24,1496.26,-4.23198,11,5
49,74,1134.98,1495.6,-3.29871,11,5
49,73,1123.26,1477.66,-3.92526,11,5
48,72,1113.21,1459.42,-4.23198,11,5
48,71,1103.25,1440.18,-3.29871,11,5
47,72,1091.99,1459.02,-3.92526,11,5
47,70,1091.94,1421.83,-3.92526,11,5
48,69,1103.33,1403.19,-3.29871,11,5
49,69,1123.91,1402.69,-3.92526,11,5
49,71,1123.3,1440.34,-3.92526,11,5
49,75,1124.11,1513.61,-3.92526,11,5
48,75,1103.37,1513.4,-3.29871,11,5
46,74,1071.31,1495.92,-3.29871,11,5
46,75,1059.95,1512.65,-3.92526,11,5
45,75,1039.13,1513.45,-3.29871,11,5
44,75,1017.42,1512.36,-4.23198,11,5
46,69,1060.28,1403.56,-3.92526,11,5
44,50,1028.73,1019.65,-3.89531,2,5
45,51,1040.23,1038.11,-3.26875,2,5
44,52,1029.41,1056.97,-3.89531,2,5
45,53,1040.44,1075.07,-3.26875,2,5
46,53,1060.95,1075.78,-3.89531,2,5
46,52,1072.16,1056.85,-3.26875,2,5
47,53,1082.6,1076.31,-4.20203,2,5
47,52,1092.71,1056.95,-3.89531,2,5
48,51,1104,1038.26,-3.26875,2,5
47,51,1082.19,1038.76,-4.20203,2,5
46,50,1072.01,1019.78,-3.26875,2,5
46,51,1060.92,1038.35,-3.89531,2,5
47,50,1092.74,1020.22,-3.89531,2,5
48,50,1114.9,1020.81,-4.20203,2,5
49,50,1136.5,1019.64,-3.26875,2,5
49,51,1124.38,1038.43,-3.89531,2,5
49,52,1135.93,1056.8,-3.26875,2,5
49,53,1124.33,1075.46,-3.89531,2,5
49,54,1135.61,1093.11,-3.26875,2,5
49,55,1124.1,1111.7,-3.89531,2,5
49,56,1136.2,1130.52,-3.26875,2,5
48,56,1115.25,1129.14,-4.20203,2,5
47,56,1093.07,1129.52,-3.89531,2,5
48,55,1104.02,1111.55,-3.26875,2,5
47,54,1092.78,1092.93,-3.89531,2,5
48,54,1114.07,1092.79,-4.20203,2,5
48,53,1104.02,1075.36,-3.26875,2,5
48,52,1114.13,1057.29,-4.20203,2,5
46,54,1072.08,1093.13,-3.26875,2,5
46,56,1072.09,1130.13,-3.26875,2,5
43,126,1004.77,2554.9,-3.2896,38,5
44,127,1016.58,2573.21,-4.22288,38,5
43,127,994.557,2572.46,-3.91616,38,5
43,128,1005.38,2591.15,-3.2896,38,5
44,129,1015.95,2610.56,-4.22288,38,5
44,128,1026.12,2591.4,-3.91616,38,5
45,127,1037.24,2572.66,-3.2896,38,5
45,128,1047.87,2591.86,-4.22288,38,5
46,128,1069.28,2591.19,-3.2896,38,5
46,129,1057.8,2609.99,-3.91616,38,5
45,130,1047.75,2628.99,-4.22288,38,5
45,129,1037.13,2609.9,-3.2896,38,5
44,130,1026.01,2628.59,-3.91616,38,5
45,131,1037.05,2647.05,-3.2896,38,5
46,131,1057.8,2646.99,-3.91616,38,5
46,130,1069,2628.3,-3.2896,38,5
47,131,1079.24,2647.32,-4.22288,38,5
48,131,1100.64,2647.39,-3.2896,38,5
47,130,1089.17,2628.36,-3.91616,38,5
47,129,1079.18,2610.34,-4.22288,38,5
47,128,1089.42,2591.37,-3.91616,38,5
48,127,1100.95,2572.62,-3.2896,38,5
47,127,1079.35,2573.07,-4.22288,38,5
46,126,1069.17,2555.42,-3.2896,38,5
47,132,1090.18,2664.4,-3.91616,38,5
46,132,1069.4,2664.32,-3.2896,38,5
43,130,1005.37,2628.65,-3.2896,38,5
43,129,994.56,2610.03,-3.91616,38,5
44,126,1025.85,2555.67,-3.91616,38,5
43,107,994.666,2170.48,-3.86557,29,5
43,108,1005.98,2189.13,-3.23901,29,5
44,109,1017.38,2208.75,-4.17229,29,5
43,109,995.473,2208.04,-3.86557,29,5
44,108,1026.87,2189.58,-3.86557,29,5
45,107,1037.84,2170.77,-3.23901,29,5
45,108,1048.63,2189.88,-4.17229,29,5
46,108,1069.76,2189.31,-3.23901,29,5
47,109,1080.05,2208.81,-4.17229,29,5
47,108,1090.25,2189.57,-3.86557,29,5
48,109,1101.68,2207.85,-3.23901,29,5
47,110,1090.25,2226.82,-3.86557,29,5
48,111,1101.81,2243.95,-3.23901,29,5
47,112,1090.22,2262.5,-3.86557,29,5
48,113,1101.82,2281.35,-3.23901,29,5
47,113,1080.57,2280.4,-4.17229,29,5
46,112,1069.93,2262.68,-3.23901,29,5
46,111,1058.57,2244.02,-3.86557,29,5
47,111,1080.19,2243.96,-4.17229,29,5
46,110,1069.69,2226.38,-3.23901,29,5
45,110,1048.01,2226.67,-4.17229,29,5
45,109,1037.84,2207.85,-3.23901,29,5
44,110,1026.71,2226.79,-3.86557,29,5
45,111,1037.89,2244.07,-3.23901,29,5
44,112,1026.76,2262.38,-3.86557,29,5
45,113,1037.79,2281.1,-3.23901,29,5
44,113,1015.78,2279.98,-4.17229,29,5
43,113,993.727,2281.53,-3.86557,29,5
43,112,1006.21,2263.13,-3.23901,29,5
44,111,1017.19,2244.03,-4.17229,29,5
43,111,995.626,2244.51,-3.86557,29,5
45,112,1048.2,2262.09,-4.17229,29,5
46,109,1058.45,2208.02,-3.86557,29,5
48,112,1110.91,2263.41,-4.17229,29,5
48,108,1110.76,2188.71,-4.17229,29,5
46,107,1058.67,2171.37,-3.86557,29,5
44,107,1016.44,2171.64,-4.17229,29,5
43,88,1006.42,1786.76,-3.26363,20,5
44,89,1017.99,1806.7,-4.19691,20,5
45,89,1038.7,1805.96,-3.26363,20,5
44,90,1027.65,1823.72,-3.89019,20,5
45,91,1038.71,1842.31,-3.26363,20,5
44,92,1027.68,1860.79,-3.89019,20,5
45,93,1038.71,1879.42,-3.26363,20,5
44,94,1027.39,1897.65,-3.89019,20,5
45,94,1049.22,1897.19,-4.19691,20,5
46,94,1070.62,1897.88,-3.26363,20,5
46,93,1059.27,1879.22,-3.89019,20,5
47,93,1080.94,1879.09,-4.19691,20,5
48,93,1102.54,1879.29,-3.26363,20,5
47,92,1091.02,1860.65,-3.89019,20,5
48,91,1102.61,1842.17,-3.26363,20,5
47,90,1091.14,1823.75,-3.89019,20,5
47,91,1080.95,1842.45,-4.19691,20,5
46,90,1070.67,1823.61,-3.26363,20,5
45,90,1049.12,1823.78,-4.19691,20,5
46,89,1059.36,1806.25,-3.89019,20,5
46,88,1070.41,1787.58,-3.26363,20,5
47,89,1080.86,1806.77,-4.19691,20,5
48,89,1102.67,1806.04,-3.26363,20,5
47,88,1091.44,1788,-3.89019,20,5
48,88,1113.74,1788.36,-4.19691,20,5
49,89,1122.92,1805.91,-3.89019,20,5
48,90,1111.96,1823.74,-4.19691,20,5
45,88,1048.88,1788.79,-4.19691,20,5
46,92,1070.5,1860.79,-3.26363,20,5
45,92,1049.03,1861,-4.19691,20,5
48,92,1111.57,1861.41,-4.19691,20,5
48,94,1112.65,1898.05,-4.19691,20,5
47,94,1091.46,1897.48,-3.89019,20,5
43,94,1006.67,1898.8,-3.26363,20,5
43,92,1007.25,1861.23,-3.26363,20,5
43,90,1007.15,1823.41,-3.26363,20,5
28,50,654.964,1018.66,-3.26628,1,5
29,51,667.406,1038.28,-4.19956,1,5
28,51,645.373,1037.64,-3.89284,1,5
